,x,y,z,roll,pitch,yaw
2303,230.291174650192,44.8044242858887,-42.0461120605469,0,0,0
2304,230.40185379982,44.2906875610352,-42.1534042358398,0,0,0
2305,230.499533891678,44.0703201293945,-42.1991233825684,0,0,0
2306,230.579134941101,43.7763137817383,-42.2599449157715,0,0,0
2307,230.700819015503,43.2615356445313,-42.3660354614258,0,0,0
2308,230.799896001816,42.9672393798828,-42.4262771606445,0,0,0
2309,230.887070178986,42.6728668212891,-42.4863052368164,0,0,0
2310,231.001042127609,42.0839996337891,-42.6059036254883,0,0,0
2311,231.095011234283,41.8630828857422,-42.6504096984863,0,0,0
2312,231.205945730209,41.2738494873047,-42.7687568664551,0,0,0
2313,231.20899271965,41.2738494873047,-42.7687568664551,0,0,0
2314,231.395304918289,40.758056640625,-42.8715362548828,0,0,0
2315,231.47518157959,40.4632110595703,-42.9298400878906,0,0,0
2316,231.600126028061,39.9471244812012,-43.0314712524414,0,0,0
2317,231.695239067078,39.6521110534668,-43.0891189575195,0,0,0
2318,231.84734082222,39.0619316101074,-43.2039566040039,0,0,0
2319,231.84739780426,39.0619316101074,-43.2039566040039,0,0,0
2320,231.986932277679,38.5453109741211,-43.3036117553711,0,0,0
2321,232.067217826843,38.3238220214844,-43.3459892272949,0,0,0
2322,232.199914216995,37.7330932617187,-43.4586601257324,0,0,0
2323,232.287213087082,37.4376068115234,-43.514476776123,0,0,0
2324,232.400760173798,36.9203987121582,-43.6117286682129,0,0,0
2325,232.501359939575,36.6247444152832,-43.6668586730957,0,0,0
2326,232.591183900833,36.329029083252,-43.7217292785645,0,0,0
2327,232.701048851013,35.8114204406738,-43.817325592041,0,0,0
2328,232.800827980041,35.5155372619629,-43.8714790344238,0,0,0
2329,232.890887975693,35.2195930480957,-43.9253883361816,0,0,0
2330,233.001197338104,34.7015571594238,-44.0192756652832,0,0,0
2331,233.100834369659,34.405445098877,-44.072452545166,0,0,0
2332,233.202834129334,34.035228729248,-44.138599395752,0,0,0
2333,233.267289638519,33.8130416870117,-44.178035736084,0,0,0
2334,233.404054403305,33.2944984436035,-44.2697067260742,0,0,0
2335,233.491119384766,32.9980964660645,-44.3216018676758,0,0,0
2336,233.647032260895,32.4051704406738,-44.4248428344727,0,0,0
2337,233.647830247879,32.4051704406738,-44.4248428344727,0,0,0
